signal,horizon,n,direction_hit_rate,direction_n,hit_zstat,ic,ic_tstat
trend_score,5,16021,0.5086893782545956,15939,2.1940637076087666,0.012261136375305966,1.5519619560879838
momentum_score,5,16541,0.5025997581620314,16540,0.6686990383344309,0.003105537764424175,0.39938663961183296
relative_strength_score,5,4761,0.48939298466708675,4761,-1.4637681159420284,-0.00565773195544811,-0.39030774710958044
condition_score,5,16541,0.5075574365175333,16540,1.9438925532978,0.002502922804878542,0.3218870014833324
institutional_flow_score,5,1382,0.4833574529667149,1382,-1.2373820457167748,0.022206799208184403,0.8251494599351398
options_sentiment_score,5,481,0.498960498960499,481,-0.0455960752587541,0.001507182676883632,0.03298634096746968
ml_pred_return_5d,5,8006,0.5222333250062453,8006,3.9787092636239016,-0.005317272437661888,-0.47571691309919395
